-187,-1658,-1444,-3692,"[2, 1, 2, 0]"
-35,-1524,-1287,-1551,"[1, 4, 3, 1]"
-83,-2631,-1311,-7227,"[2, 3, 3, 2]"
-98,-2877,-1860,-1413,"[0, 0, 2, 1]"
-183,-2382,-455,-11,"[2, 3, 3, 1]"
-397,-915,-2107,-4640,"[1, 1, 2, 1]"
-405,-922,-622,-1670,"[1, 1, 1, 2]"
-182,-706,-108,-1326,"[1, 1, 3, 1]"
-349,-631,-114,-1432,"[2, 2, 2, 0]"
-80,-1020,-2042,-1818,"[3, 3, 1, 3]"
-89,-1492,-1859,-1072,"[4, 3, 3, 2]"
-346,-363,-1034,-1173,"[2, 0, 1, 2]"
-131,-951,-1563,-779,"[2, 4, 2, 0]"
-274,-3618,-416,-2148,"[1, 1, 1, 0]"
-280,-1143,-601,-840,"[2, 3, 2, 1]"
-279,-1621,-851,-884,"[2, 2, 0, 1]"
-176,-313,-421,-591,"[4, 0, 3, 1]"
-298,-259,-200,-854,"[0, 3, 2, 0]"
-165,-841,-148,-1124,"[3, 2, 3, 0]"
-244,-828,-123,-477,"[0, 3, 2, 0]"
-228,-920,-501,-652,"[4, 3, 2, 1]"
-86,-729,-250,-264,"[3, 2, 2, 1]"
-89,-531,-487,-308,"[2, 4, 2, 1]"
-100,-454,-169,-2220,"[0, 3, 3, 0]"
-91,-499,-389,-776,"[1, 0, 3, 1]"
-178,-2766,-466,-3043,"[0, 1, 2, 3]"
-169,-300,-97,-387,"[4, 1, 3, 1]"
15,-1437,-86,-42,"[0, 0, 0, 2]"
-63,-3582,-201,-3303,"[4, 0, 2, 3]"
-348,-1400,-764,-1422,"[2, 4, 0, 3]"
-89,-1262,-748,-884,"[2, 0, 1, 2]"
-270,-813,-279,-903,"[4, 0, 3, 2]"
-7,-815,-50,-700,"[0, 4, 1, 0]"
-58,-212,-61,-359,"[1, 0, 3, 1]"
-280,-598,-228,-1126,"[3, 0, 1, 0]"
-109,-290,-422,-656,"[4, 0, 1, 3]"
-63,-586,-238,-534,"[3, 0, 1, 0]"
-35,-361,-175,-384,"[3, 4, 2, 0]"
-113,-74,-100,-897,"[4, 0, 2, 3]"
-262,-412,-100,-688,"[2, 3, 0, 2]"
-252,-314,-358,-207,"[2, 1, 0, 3]"
-49,-295,-15,-43,"[4, 3, 3, 0]"
-105,-168,-107,-493,"[2, 4, 3, 2]"
-152,-340,-470,-1883,"[3, 4, 2, 1]"
-112,-440,-220,-465,"[4, 4, 2, 1]"
-154,-620,-244,-231,"[4, 3, 0, 1]"
-251,-973,-52,-738,"[3, 2, 2, 3]"
6,-113,-91,-529,"[1, 1, 0, 2]"
-87,-202,-19,-696,"[2, 1, 0, 1]"
-32,-283,-196,-356,"[2, 3, 2, 1]"
-124,-447,-162,-356,"[1, 4, 1, 2]"
-20,-664,-93,-598,"[4, 2, 0, 2]"
-92,-698,-303,-789,"[3, 1, 2, 3]"
