-151,-1948,-3494,-4741,"[0, 1, 2, 0]"
-255,-1438,-3183,-4435,"[1, 0, 3, 0]"
-117,-4519,-2602,-5194,"[1, 2, 2, 3]"
-132,-6647,-2557,-3281,"[0, 4, 2, 1]"
-416,-2341,-477,-1926,"[3, 2, 3, 0]"
-496,-2601,-1330,-2267,"[0, 3, 1, 2]"
-19,-906,-196,-4156,"[3, 3, 3, 1]"
-177,-559,-111,-3181,"[2, 1, 2, 0]"
-179,-4094,-814,-1275,"[3, 1, 1, 2]"
-153,-620,-279,-1707,"[3, 4, 2, 0]"
-214,-1001,-621,-514,"[3, 2, 0, 1]"
-578,-2786,-249,-1945,"[1, 0, 2, 3]"
-307,-1248,-705,-963,"[2, 0, 1, 3]"
-317,-245,-290,-1056,"[2, 3, 2, 0]"
-235,-1368,-278,-1053,"[2, 2, 1, 0]"
-61,-543,-198,-695,"[0, 4, 1, 0]"
-120,-677,-196,-1776,"[2, 0, 0, 3]"
-162,-415,-257,-542,"[2, 2, 3, 0]"
-219,-942,-230,-3851,"[0, 3, 3, 2]"
-440,-681,-472,-1371,"[4, 1, 3, 2]"
-184,-378,-581,-336,"[4, 0, 1, 0]"
-232,-160,-508,-910,"[0, 3, 3, 1]"
-323,-963,-261,-1490,"[2, 2, 2, 3]"
-188,-867,-522,-612,"[1, 0, 2, 3]"
-177,-812,-334,-474,"[0, 0, 1, 0]"
-230,-884,-1106,-1721,"[4, 3, 0, 3]"
3,-438,-233,-1514,"[0, 0, 0, 2]"
-68,-215,-87,-192,"[3, 4, 3, 0]"
-140,-36,-1002,-565,"[3, 3, 1, 3]"
-93,-1133,-260,-739,"[4, 0, 3, 0]"
-204,-916,-568,-550,"[1, 2, 0, 2]"
-154,-578,-181,-1815,"[2, 0, 2, 1]"
-3,-43,14,-497,"[0, 4, 1, 3]"
-114,-703,-602,-373,"[3, 3, 2, 3]"
-195,-1124,-398,-730,"[1, 0, 1, 2]"
-138,-520,-152,-740,"[4, 1, 2, 0]"
-348,-683,-381,-1567,"[2, 3, 0, 1]"
14,6,-197,-1,"[4, 0, 2, 0]"
-181,-452,-323,-42,"[3, 0, 2, 1]"
-15,-495,-26,-231,"[0, 4, 1, 2]"
-66,-718,-291,-306,"[1, 2, 0, 1]"
-107,-380,7,-161,"[1, 4, 1, 2]"
-54,-187,-742,-108,"[0, 3, 2, 0]"
-54,-524,-533,-561,"[2, 2, 3, 0]"
-61,-473,-211,-805,"[1, 3, 0, 3]"
-76,-371,-31,4,"[0, 1, 0, 2]"
-104,-363,-148,-190,"[3, 4, 2, 0]"
-38,-340,-241,-341,"[4, 4, 2, 0]"
-16,-628,-22,-94,"[2, 2, 1, 3]"
-51,-402,-37,-344,"[3, 3, 1, 2]"
-129,-452,-154,-454,"[1, 2, 3, 0]"
-70,-587,-174,-1163,"[3, 1, 3, 1]"
-29,-125,-40,-114,"[3, 4, 1, 3]"
-166,-279,-9,-508,"[1, 1, 3, 0]"
-82,-121,-124,-507,"[3, 0, 1, 3]"
-25,-65,-1,-65,"[1, 0, 0, 3]"
-44,-145,-39,-455,"[1, 4, 1, 0]"
0,-27,-30,3,"[3, 3, 3, 1]"
-124,-958,-102,-703,"[0, 2, 0, 2]"
-195,-378,-129,-97,"[4, 2, 3, 1]"
2,-134,-330,-62,"[0, 0, 2, 0]"
-34,-1283,-66,-804,"[2, 4, 3, 2]"
-302,-541,-433,-236,"[1, 4, 2, 1]"
-30,-46,0,13,"[1, 0, 0, 2]"
-126,-88,-180,-281,"[2, 4, 0, 2]"
-58,-82,-38,-56,"[2, 1, 2, 3]"
-131,-387,-91,-164,"[0, 1, 1, 3]"
-39,-234,-68,-154,"[0, 3, 3, 1]"
-90,-95,-63,-268,"[3, 1, 3, 2]"
-17,-79,-1,10,"[1, 0, 0, 3]"
-144,-836,-186,-128,"[0, 2, 2, 1]"
-18,-103,-33,-109,"[3, 3, 3, 2]"
5,-42,-38,-301,"[0, 4, 1, 2]"
-28,-177,-18,-286,"[3, 1, 1, 3]"
-205,-275,-113,-323,"[1, 4, 0, 1]"
-12,-51,-20,-19,"[3, 3, 1, 3]"
-23,10,11,-17,"[2, 0, 2, 0]"
-39,-371,-143,-213,"[2, 0, 3, 2]"
-43,-271,-146,-283,"[1, 1, 3, 0]"
-99,-216,-78,-401,"[2, 2, 1, 2]"
-67,-258,-14,-112,"[2, 1, 0, 3]"
-34,-344,-55,-47,"[4, 4, 1, 2]"
-31,-193,-33,-149,"[1, 0, 2, 3]"
-192,-465,-275,-512,"[3, 4, 0, 3]"
-128,-160,-94,-261,"[1, 2, 3, 2]"
-59,-147,-8,-57,"[1, 3, 0, 2]"
-134,-236,-136,-127,"[2, 2, 2, 3]"
-42,-87,-35,-297,"[4, 3, 1, 2]"
-15,-125,-16,-11,"[0, 3, 1, 0]"
-41,-427,-242,-50,"[0, 4, 2, 3]"
-115,-113,-71,-326,"[3, 2, 3, 1]"
-10,-53,-4,-60,"[3, 3, 3, 0]"
-20,-413,-68,-269,"[3, 0, 1, 0]"
9,14,7,-44,"[1, 0, 0, 2]"
-32,-122,-183,-34,"[3, 2, 1, 0]"
-75,-185,-155,-682,"[4, 4, 0, 3]"
-28,-56,-7,-27,"[0, 1, 2, 3]"
0,11,-9,-24,"[3, 3, 3, 2]"
-8,-12,-28,-34,"[3, 4, 3, 0]"
-12,-106,-17,-49,"[3, 2, 1, 3]"
-51,-93,-45,-241,"[3, 0, 0, 1]"
-72,-319,-59,-158,"[0, 1, 1, 2]"
-53,-554,-12,-109,"[2, 0, 2, 1]"
1,-14,-16,-16,"[0, 1, 2, 0]"
-49,-236,-57,-272,"[4, 4, 2, 3]"
-71,-129,-84,-80,"[3, 4, 2, 0]"
-11,-38,-3,-17,"[3, 1, 2, 0]"
0,-23,-1,-2,"[4, 3, 3, 0]"
-39,-52,5,-10,"[4, 4, 1, 3]"
-3,-70,-14,-5,"[1, 0, 2, 3]"
10,-18,-13,-39,"[3, 2, 2, 0]"
-22,-45,-15,-3,"[0, 2, 0, 2]"
-11,-38,-51,-26,"[4, 2, 2, 0]"
-27,-139,-45,-33,"[3, 3, 2, 0]"
-9,-54,-24,-168,"[2, 4, 0, 2]"
-77,-194,-136,-69,"[3, 4, 0, 3]"
-107,-241,-248,-414,"[3, 0, 3, 1]"
-5,-31,-3,-9,"[3, 4, 1, 2]"
-46,-208,-38,-292,"[4, 1, 2, 1]"
-20,-59,-11,-41,"[4, 1, 2, 3]"
-69,-299,-58,-155,"[3, 4, 0, 3]"
-116,-195,-42,-283,"[1, 2, 2, 3]"
-117,-320,-52,-53,"[0, 4, 2, 1]"
-10,-120,-17,-20,"[3, 2, 2, 3]"
