-49,-960,-2036,-3566,"[1, 1, 2, 0]"
-185,-3673,-2759,-1245,"[2, 1, 0, 1]"
-326,-813,-1523,-4023,"[3, 4, 2, 3]"
-56,-735,-571,-1057,"[4, 1, 1, 3]"
-632,-1991,-1252,-1247,"[3, 1, 2, 0]"
-102,-321,-156,-518,"[1, 3, 2, 0]"
-140,-2735,-2746,-1823,"[4, 2, 0, 2]"
-367,-6087,-765,-3492,"[4, 1, 2, 3]"
-244,-3194,-936,-1154,"[3, 3, 2, 1]"
-75,-1918,-42,-3190,"[0, 4, 1, 0]"
-142,-3282,-399,-1906,"[1, 1, 3, 0]"
-567,-315,-1688,-1838,"[2, 2, 2, 1]"
-14,-386,-53,-111,"[1, 1, 2, 0]"
-466,-1822,-773,-8419,"[4, 1, 3, 2]"
-242,-524,-536,-4138,"[3, 4, 2, 1]"
-87,-3072,-329,-153,"[1, 1, 0, 2]"
-150,-1283,-177,-447,"[0, 4, 0, 1]"
-259,-709,-163,-247,"[4, 3, 2, 0]"
-158,-777,-731,-2218,"[3, 2, 1, 0]"
-213,-549,-690,-1137,"[0, 0, 2, 3]"
-329,-3533,-875,-382,"[2, 2, 3, 2]"
-241,-933,-426,-702,"[1, 0, 3, 0]"
-187,-1031,-786,-258,"[3, 4, 0, 3]"
-75,-586,-464,-796,"[3, 3, 1, 3]"
-28,-654,-198,-99,"[2, 0, 2, 1]"
-117,-1839,-193,-1733,"[3, 1, 0, 3]"
-394,-1196,-401,-2815,"[1, 4, 0, 1]"
-88,-443,-335,-83,"[1, 4, 0, 2]"
-189,-627,-686,-323,"[3, 4, 2, 0]"
-229,-273,-101,-619,"[2, 4, 0, 2]"
-23,-1024,-19,-1583,"[1, 4, 3, 1]"
-68,-689,-68,-1341,"[1, 0, 2, 3]"
-56,-325,-101,-528,"[0, 2, 2, 0]"
-84,-254,-477,-649,"[2, 0, 3, 1]"
-38,-288,-284,-99,"[0, 2, 0, 1]"
-22,-227,-122,-223,"[3, 0, 0, 2]"
-188,-412,-206,-319,"[1, 3, 0, 3]"
-171,-53,-270,-984,"[3, 0, 0, 3]"
-93,-251,-64,-588,"[1, 4, 3, 1]"
-123,-505,-189,-511,"[1, 3, 0, 3]"
-64,-283,-129,-449,"[1, 3, 1, 0]"
-1,-27,-72,-101,"[1, 3, 1, 0]"
-86,-559,-477,-757,"[4, 1, 2, 1]"
0,-40,-18,-118,"[2, 2, 2, 0]"
-146,-199,-232,-152,"[0, 3, 2, 1]"
-157,-758,-455,-221,"[0, 0, 3, 2]"
-125,-354,-61,-324,"[2, 0, 0, 1]"
-157,-189,-28,-277,"[3, 1, 0, 3]"
-154,-716,-88,-377,"[4, 1, 2, 3]"
-267,-266,-528,-984,"[1, 0, 1, 2]"
-141,-1177,-339,-260,"[2, 4, 1, 0]"
-32,-620,-94,-357,"[2, 0, 2, 1]"
-279,-349,-303,-66,"[1, 0, 3, 0]"
-158,-1326,-135,-617,"[3, 2, 3, 2]"
-36,-219,-42,-342,"[3, 2, 2, 0]"
-37,-217,-251,-105,"[1, 0, 2, 1]"
-117,-483,-235,-228,"[4, 4, 2, 1]"
-192,-1033,-96,-192,"[2, 3, 1, 3]"
-77,-445,-111,-453,"[0, 3, 3, 0]"
-8,-44,-148,-24,"[1, 0, 2, 0]"
-87,-209,-22,-330,"[3, 2, 3, 2]"
