-415,-3863,-1962,-8723,"[0, 0, 1, 0]"
-26,-1086,-2187,-2497,"[2, 1, 2, 0]"
-262,-1985,-2567,-2983,"[2, 4, 0, 1]"
-48,-2882,-987,-7904,"[2, 2, 2, 3]"
-104,-2528,-459,-1105,"[4, 2, 3, 0]"
-125,-2985,-569,-1847,"[4, 0, 2, 3]"
-262,-3671,-1844,-1761,"[1, 1, 0, 1]"
-194,-1518,-670,-1612,"[2, 1, 1, 3]"
-129,-679,-1491,-1446,"[0, 1, 3, 0]"
-167,-1134,-299,-343,"[3, 3, 1, 0]"
-239,-549,-760,-720,"[0, 2, 0, 3]"
12,-374,-2739,-25,"[0, 0, 0, 2]"
-418,-1255,-654,-1466,"[4, 2, 2, 0]"
-204,-2519,-247,-3136,"[1, 3, 0, 1]"
-16,-294,-55,-532,"[1, 2, 3, 0]"
-364,-5608,-882,-1416,"[1, 3, 0, 2]"
-111,-2131,-1070,-1106,"[2, 4, 0, 3]"
-21,-84,-8,-13,"[1, 3, 1, 3]"
-80,-704,-44,-187,"[1, 1, 2, 0]"
-525,-867,-551,-1163,"[0, 3, 2, 3]"
-124,-373,-166,-1228,"[4, 3, 2, 0]"
-114,-372,-198,-469,"[4, 3, 1, 3]"
-270,-3341,-532,-441,"[3, 3, 3, 2]"
-132,-447,-593,-861,"[0, 1, 3, 1]"
-277,-388,-122,-1637,"[0, 2, 1, 0]"
-110,-348,-136,-301,"[1, 3, 3, 1]"
-156,-1246,-146,-3797,"[4, 2, 1, 2]"
-469,-1785,-438,-639,"[0, 4, 2, 1]"
-281,-537,-510,-549,"[2, 3, 2, 3]"
-149,-600,-289,-267,"[1, 1, 1, 3]"
-6,-346,9,-119,"[2, 3, 1, 3]"
-217,-403,-423,-717,"[2, 2, 0, 2]"
-220,-563,-81,-559,"[2, 3, 0, 3]"
-254,-659,-190,-446,"[2, 1, 3, 1]"
-141,-192,-146,-815,"[3, 3, 2, 0]"
-185,-442,-399,-2471,"[4, 2, 3, 2]"
-61,-2170,-328,-490,"[1, 1, 3, 0]"
-100,-43,-241,-624,"[1, 1, 1, 3]"
-190,-165,-109,-916,"[1, 4, 1, 2]"
-153,-705,-348,-450,"[4, 3, 0, 1]"
-43,-288,-39,-506,"[4, 1, 0, 2]"
-130,-552,-68,-1978,"[1, 2, 3, 2]"
-117,-502,-302,-459,"[0, 1, 3, 1]"
-52,-527,-169,-961,"[3, 1, 1, 0]"
-356,-297,-151,-482,"[0, 1, 3, 0]"
-42,-176,-49,-766,"[2, 0, 2, 3]"
-7,-68,-80,-375,"[3, 1, 2, 0]"
-204,-648,-229,-473,"[3, 1, 3, 2]"
-165,-262,-136,-41,"[2, 4, 0, 3]"
-98,-493,-117,-599,"[1, 4, 0, 1]"
